date,open,close,high,low,volume
2025-02-07,6.364,6.384,6.384,6.304,367643900.0
2025-02-06,6.394,6.384,6.454,6.344,264423700.0
2025-02-05,6.514,6.384,6.534,6.374,330540600.0
2025-01-27,6.374,6.514,6.544,6.374,371866200.0
2025-01-24,6.364,6.364,6.414,6.264,328205200.0
2025-01-23,6.174,6.354,6.384,6.174,544682000.0
2025-01-22,6.234,6.134,6.254,6.094,411169400.0
2025-01-21,6.274,6.244,6.304,6.214,215743500.0
2025-01-20,6.314,6.264,6.324,6.254,227362300.0
2025-01-17,6.364,6.304,6.394,6.294,278134600.0
2025-01-16,6.334,6.374,6.384,6.264,267468100.0
2025-01-15,6.294,6.324,6.424,6.274,307598300.0
2025-01-14,6.284,6.304,6.344,6.254,341885300.0
2025-01-13,6.354,6.294,6.364,6.184,330603300.0
2025-01-10,6.414,6.364,6.434,6.294,262025800.0
2025-01-09,6.454,6.404,6.464,6.354,236723400.0
2025-01-08,6.384,6.454,6.534,6.364,399684300.0
2025-01-07,6.304,6.384,6.404,6.254,382021800.0
2025-01-06,6.261,6.301,6.331,6.141,474224700.0
2025-01-03,6.361,6.261,6.381,6.171,521074000.0
2025-01-02,6.461,6.351,6.531,6.311,531482500.0
2024-12-31,6.491,6.471,6.581,6.451,520980200.0
2024-12-30,6.431,6.501,6.551,6.421,482330300.0
2024-12-27,6.441,6.471,6.491,6.311,510704100.0
2024-12-26,6.491,6.481,6.491,6.341,487252300.0
2024-12-25,6.321,6.491,6.591,6.311,636090100.0
2024-12-24,6.261,6.331,6.341,6.201,464147400.0
2024-12-23,6.081,6.251,6.311,6.081,487110000.0
2024-12-20,6.051,6.081,6.161,6.051,376548800.0
2024-12-19,6.121,6.041,6.161,6.031,361528500.0
2024-12-18,6.091,6.141,6.201,6.081,348942500.0
2024-12-17,6.071,6.061,6.141,6.061,313847700.0
2024-12-16,5.941,6.081,6.131,5.931,471572600.0
2024-12-13,5.951,5.941,6.001,5.911,389098400.0
2024-12-12,5.871,5.971,5.971,5.861,290184500.0
2024-12-11,5.951,5.861,6.001,5.851,387000300.0
2024-12-10,5.901,5.971,6.001,5.881,437294600.0
2024-12-09,5.851,5.871,5.921,5.831,312743300.0
2024-12-06,5.811,5.871,5.891,5.801,311963000.0
2024-12-05,5.801,5.811,5.881,5.781,264528300.0
2024-12-04,5.761,5.811,5.831,5.721,357231500.0
2024-12-03,5.681,5.761,5.761,5.671,338517200.0
2024-12-02,5.711,5.681,5.711,5.651,241748000.0
2024-11-29,5.741,5.701,5.781,5.691,290646500.0
2024-11-28,5.741,5.741,5.771,5.701,201840000.0
2024-11-27,5.701,5.751,5.771,5.691,288317400.0
2024-11-26,5.621,5.711,5.731,5.601,330004100.0
2024-11-25,5.611,5.621,5.681,5.601,290372200.0
2024-11-22,5.691,5.601,5.701,5.601,297820300.0
2024-11-21,5.681,5.681,5.701,5.661,180910700.0
2024-11-20,5.681,5.691,5.731,5.671,268242100.0
2024-11-19,5.731,5.701,5.771,5.621,429498700.0
2024-11-18,5.631,5.741,5.791,5.621,693242500.0
2024-11-15,5.611,5.601,5.661,5.581,384523300.0
2024-11-14,5.581,5.621,5.651,5.561,373526500.0
2024-11-13,5.551,5.591,5.621,5.531,343885800.0
2024-11-12,5.591,5.551,5.621,5.551,329274200.0
2024-11-11,5.631,5.591,5.641,5.571,398730200.0
2024-11-08,5.701,5.661,5.721,5.651,330042400.0
2024-11-07,5.631,5.701,5.701,5.611,379448800.0
2024-11-06,5.681,5.641,5.701,5.621,345023100.0
2024-11-05,5.651,5.701,5.701,5.641,312510800.0
2024-11-04,5.701,5.681,5.701,5.601,318060500.0
2024-11-01,5.591,5.701,5.701,5.581,451237900.0
2024-10-31,5.591,5.591,5.651,5.561,305288000.0
2024-10-30,5.601,5.561,5.631,5.551,305412000.0
2024-10-29,5.621,5.611,5.661,5.601,293860700.0
2024-10-28,5.661,5.621,5.661,5.581,329536400.0
2024-10-25,5.701,5.671,5.721,5.651,284529000.0
2024-10-24,5.681,5.711,5.751,5.671,288789500.0
2024-10-23,5.691,5.691,5.711,5.661,306854500.0
2024-10-22,5.721,5.691,5.761,5.661,431271500.0
2024-10-21,5.841,5.711,5.841,5.691,568464900.0
2024-10-18,5.841,5.871,5.911,5.761,514452200.0
2024-10-17,5.901,5.841,5.951,5.841,328081300.0
2024-10-16,5.781,5.911,5.951,5.771,414614600.0
2024-10-15,5.981,5.811,6.001,5.811,492769200.0
2024-10-14,5.871,6.021,6.051,5.871,789921100.0
2024-10-11,5.801,5.821,5.941,5.751,529952800.0
2024-10-10,5.601,5.821,5.951,5.591,1091528100.0
2024-10-09,5.611,5.591,5.721,5.531,1009071800.0
2024-10-08,6.051,5.671,6.211,5.591,1688226200.0
2024-09-30,5.561,5.731,5.861,5.381,1616174200.0
2024-09-27,5.801,5.561,5.891,5.471,687209300.0
2024-09-26,5.591,5.751,5.761,5.551,521674400.0
2024-09-25,5.641,5.591,5.771,5.521,629820800.0
2024-09-24,5.301,5.551,5.551,5.281,605204900.0
2024-09-23,5.211,5.271,5.291,5.171,227037700.0
2024-09-20,5.211,5.221,5.241,5.171,282832300.0
2024-09-19,5.241,5.201,5.261,5.131,280996800.0
2024-09-18,5.121,5.231,5.231,5.121,246839400.0
2024-09-13,5.091,5.111,5.131,5.071,234048700.0
2024-09-12,5.061,5.091,5.111,5.001,286853600.0
2024-09-11,5.211,5.091,5.221,5.051,359763400.0
2024-09-10,5.161,5.221,5.271,5.151,368343200.0
2024-09-09,5.181,5.161,5.201,5.061,282126700.0
2024-09-06,5.181,5.191,5.281,5.171,290696800.0
2024-09-05,5.251,5.181,5.281,5.151,383530800.0
2024-09-04,5.271,5.261,5.331,5.211,392331400.0
2024-09-03,5.481,5.311,5.501,5.231,648640100.0
2024-09-02,5.451,5.491,5.551,5.431,568240200.0
2024-08-30,5.731,5.531,5.791,5.511,880782300.0
2024-08-29,6.031,5.771,6.041,5.751,557314700.0
2024-08-28,6.081,6.041,6.121,5.991,314722500.0
2024-08-27,5.971,6.081,6.101,5.961,323249600.0
2024-08-26,5.991,5.981,6.021,5.901,267311100.0
2024-08-23,5.971,6.011,6.031,5.901,265657400.0
2024-08-22,5.841,5.971,5.991,5.841,350230200.0
2024-08-21,5.901,5.851,5.911,5.801,331588300.0
2024-08-20,5.811,5.941,5.951,5.801,399597400.0
2024-08-19,5.691,5.821,5.841,5.651,338863500.0
2024-08-16,5.601,5.691,5.701,5.581,270194000.0
2024-08-15,5.571,5.601,5.611,5.551,206740100.0
2024-08-14,5.531,5.571,5.591,5.521,188044800.0
2024-08-13,5.541,5.551,5.631,5.481,240418700.0
2024-08-12,5.471,5.541,5.571,5.461,225847800.0
2024-08-09,5.421,5.471,5.481,5.391,185078800.0
2024-08-08,5.381,5.421,5.431,5.361,187175900.0
2024-08-07,5.371,5.371,5.431,5.351,227015200.0
2024-08-06,5.431,5.351,5.441,5.331,275470000.0
2024-08-05,5.431,5.421,5.501,5.381,319544600.0
2024-08-02,5.401,5.431,5.471,5.381,281415800.0
2024-08-01,5.381,5.431,5.461,5.281,373139400.0
2024-07-31,5.531,5.401,5.561,5.381,461473000.0
2024-07-30,5.521,5.541,5.581,5.461,249533500.0
2024-07-29,5.471,5.531,5.531,5.391,261893100.0
2024-07-26,5.601,5.481,5.621,5.411,415945600.0
2024-07-25,5.601,5.611,5.671,5.521,411478700.0
2024-07-24,5.551,5.611,5.661,5.541,318449800.0
2024-07-23,5.371,5.561,5.611,5.361,508143800.0
2024-07-22,5.431,5.391,5.441,5.311,323060700.0
2024-07-19,5.451,5.461,5.471,5.371,360144000.0
2024-07-18,5.451,5.461,5.471,5.411,255386400.0
2024-07-17,5.431,5.461,5.491,5.391,321899200.0
2024-07-16,5.471,5.441,5.521,5.381,503559100.0
2024-07-15,5.334,5.444,5.484,5.304,428958300.0
2024-07-12,5.164,5.324,5.344,5.154,400967300.0
2024-07-11,5.244,5.174,5.244,5.104,376798500.0
2024-07-10,5.184,5.244,5.254,5.184,287630100.0
2024-07-09,5.134,5.184,5.184,5.094,295534300.0
2024-07-08,5.064,5.134,5.184,5.054,288364900.0
2024-07-05,5.204,5.074,5.244,5.054,399312000.0
2024-07-04,5.134,5.204,5.224,5.124,261898000.0
2024-07-03,5.204,5.134,5.224,5.094,274371900.0
2024-07-02,5.064,5.214,5.224,5.054,377040500.0
2024-07-01,4.934,5.064,5.094,4.924,320284600.0
2024-06-28,4.934,4.944,4.964,4.894,268553300.0
2024-06-27,4.864,4.944,4.954,4.844,315653600.0
2024-06-26,4.844,4.874,4.904,4.834,252470500.0
2024-06-25,4.804,4.844,4.854,4.794,292474100.0
2024-06-24,4.754,4.814,4.824,4.744,331721100.0
2024-06-21,4.754,4.754,4.774,4.724,224827400.0
2024-06-20,4.744,4.764,4.764,4.724,213376700.0
2024-06-19,4.684,4.744,4.744,4.684,247937000.0
2024-06-18,4.664,4.694,4.704,4.634,201065000.0
2024-06-17,4.734,4.674,4.744,4.644,273785800.0
2024-06-14,4.674,4.744,4.764,4.664,369814100.0
2024-06-13,4.644,4.674,4.684,4.634,180474500.0
2024-06-12,4.684,4.644,4.694,4.604,323476200.0
2024-06-11,4.764,4.684,4.784,4.684,333761400.0
2024-06-07,4.704,4.764,4.764,4.694,297294300.0
2024-06-06,4.704,4.704,4.734,4.694,237521400.0
2024-06-05,4.714,4.704,4.724,4.694,188997500.0
2024-06-04,4.684,4.714,4.714,4.684,175628800.0
2024-06-03,4.674,4.684,4.694,4.654,215772700.0
2024-05-31,4.694,4.674,4.714,4.674,203742300.0
2024-05-30,4.714,4.684,4.724,4.664,223985100.0
2024-05-29,4.734,4.714,4.754,4.694,227719900.0
2024-05-28,4.724,4.734,4.754,4.704,195724000.0
2024-05-27,4.694,4.724,4.734,4.684,215568200.0
2024-05-24,4.734,4.684,4.754,4.684,226186100.0
2024-05-23,4.764,4.734,4.774,4.714,224162500.0
2024-05-22,4.744,4.754,4.784,4.734,245844100.0
2024-05-21,4.704,4.744,4.754,4.684,273676000.0
2024-05-20,4.714,4.704,4.774,4.684,331820300.0
2024-05-17,4.654,4.714,4.714,4.634,383001600.0
2024-05-16,4.614,4.654,4.664,4.604,297188900.0
2024-05-15,4.614,4.624,4.634,4.604,142708100.0
2024-05-14,4.654,4.614,4.654,4.604,257866700.0
2024-05-13,4.644,4.654,4.674,4.604,239094000.0
2024-05-10,4.634,4.644,4.664,4.624,264686100.0
2024-05-09,4.644,4.624,4.654,4.614,240195600.0
2024-05-08,4.644,4.654,4.694,4.624,296767200.0
2024-05-07,4.614,4.644,4.654,4.594,278163100.0
2024-05-06,4.694,4.614,4.714,4.604,405871400.0
2024-04-30,4.614,4.674,4.694,4.604,260174400.0
2024-04-29,4.634,4.624,4.684,4.584,349015100.0
2024-04-26,4.734,4.644,4.784,4.634,471033100.0
2024-04-25,4.724,4.734,4.744,4.694,165074600.0
2024-04-24,4.744,4.714,4.764,4.704,236026000.0
2024-04-23,4.734,4.744,4.824,4.704,330913000.0
2024-04-22,4.814,4.724,4.884,4.714,327521200.0
2024-04-19,4.744,4.794,4.834,4.744,255940600.0
2024-04-18,4.734,4.764,4.874,4.724,387972800.0
2024-04-17,4.694,4.744,4.764,4.634,332204200.0
2024-04-16,4.664,4.714,4.744,4.624,400069300.0
2024-04-15,4.574,4.664,4.674,4.574,401243900.0
2024-04-12,4.564,4.564,4.594,4.534,248394400.0
2024-04-11,4.564,4.564,4.584,4.514,200263800.0
2024-04-10,4.584,4.584,4.634,4.564,244947200.0
2024-04-09,4.644,4.574,4.684,4.564,313915000.0
2024-04-08,4.574,4.644,4.654,4.554,307046900.0
2024-04-03,4.584,4.574,4.604,4.544,218224100.0
2024-04-02,4.534,4.584,4.604,4.524,314250100.0
2024-04-01,4.524,4.534,4.564,4.514,201919900.0
2024-03-29,4.494,4.524,4.574,4.474,229812300.0
2024-03-28,4.584,4.494,4.594,4.464,397889800.0
2024-03-27,4.564,4.604,4.634,4.544,290707900.0
2024-03-26,4.534,4.574,4.574,4.504,243359600.0
2024-03-25,4.494,4.534,4.534,4.484,237408100.0
2024-03-22,4.474,4.494,4.514,4.424,265784400.0
2024-03-21,4.444,4.464,4.484,4.424,205106300.0
2024-03-20,4.394,4.444,4.464,4.364,245397600.0
2024-03-19,4.424,4.394,4.444,4.394,202804600.0
2024-03-18,4.454,4.424,4.464,4.414,191173500.0
2024-03-15,4.434,4.454,4.484,4.434,225861400.0
2024-03-14,4.404,4.434,4.474,4.384,241311400.0
2024-03-13,4.434,4.414,4.454,4.384,300360700.0
2024-03-12,4.604,4.444,4.604,4.434,511714800.0
2024-03-11,4.624,4.614,4.634,4.574,224302600.0
2024-03-08,4.614,4.634,4.644,4.584,247200400.0
2024-03-07,4.594,4.624,4.644,4.584,307459400.0
2024-03-06,4.694,4.594,4.734,4.594,352787200.0
2024-03-05,4.564,4.704,4.724,4.544,429846700.0
2024-03-04,4.564,4.564,4.584,4.524,255757300.0
2024-03-01,4.564,4.584,4.594,4.534,247751100.0
2024-02-29,4.554,4.574,4.604,4.544,252077800.0
2024-02-28,4.544,4.574,4.614,4.474,380609400.0
2024-02-27,4.544,4.544,4.604,4.494,294099900.0
2024-02-26,4.724,4.564,4.724,4.544,367717900.0
2024-02-23,4.654,4.724,4.764,4.654,358318500.0
2024-02-22,4.644,4.664,4.674,4.604,223127900.0
2024-02-21,4.584,4.654,4.714,4.574,346734900.0
2024-02-20,4.514,4.594,4.604,4.474,305978100.0
2024-02-19,4.404,4.514,4.524,4.344,479714400.0
2024-02-08,4.404,4.404,4.414,4.334,465369300.0
2024-02-07,4.554,4.474,4.554,4.324,775335500.0
2024-02-06,4.534,4.564,4.624,4.514,564913700.0
2024-02-05,4.414,4.534,4.544,4.404,615938800.0
2024-02-02,4.384,4.414,4.444,4.334,407597800.0
2024-02-01,4.394,4.384,4.444,4.374,299371500.0
2024-01-31,4.364,4.414,4.434,4.344,296385900.0
2024-01-30,4.384,4.374,4.424,4.334,291481700.0
2024-01-29,4.324,4.404,4.444,4.324,384404100.0
2024-01-26,4.254,4.334,4.354,4.234,389936800.0
2024-01-25,4.224,4.254,4.294,4.214,343758400.0
2024-01-24,4.144,4.214,4.224,4.124,334847500.0
2024-01-23,4.134,4.134,4.164,4.084,310748800.0
2024-01-22,4.114,4.134,4.184,4.104,442063500.0
